"BehaviorSpace results (NetLogo 6.2.2)"
"TP.nlogo"
"so_basics"
"10/30/2022 15:00:05:626 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1"
"n_basics","25",
"n_experts","0",
"percentagem_alimento_verde","15",
"percentagem_alimento_amarelo","5",
"abrigos","5",
"percentagem_armadilhas","2",
"[reporter]","count basics","count experts"
"[final]","3","0"
"[min]","3","0"
"[max]","25","0"
"[mean]","8.457","0"
"[steps]","999","999"

"[all run data]","count basics","count experts"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"9","0"
,"8","0"
,"8","0"
,"8","0"
,"8","0"
,"8","0"
,"8","0"
,"8","0"
,"8","0"
,"8","0"
,"8","0"
,"8","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"7","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"6","0"
,"5","0"
,"5","0"
,"5","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"4","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
,"3","0"
